instance_id,model_name,n_variants,n_clusters,cluster_distribution,semantic_entropy,normalised_semantic_entropy,mean_accuracy,dominant_cluster,instability_flag
mm_0127475,BioBERT,8,1,"{""UMLS:C0282498"": 8}",-0.0,-0.0,1.0,UMLS:C0282498,0
mm_0127475,PubMedBERT,8,2,"{""C1839576"": 1, ""C1447749"": 7}",0.5435644431995964,0.1811881477331988,0.0,C1447749,0
mm_0127702,BERT-base,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0127702,BioBERT,3,1,"{""C1312419"": 3}",-0.0,-0.0,0.0,C1312419,0
mm_0127702,PubMedBERT,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0127798,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0127798,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0127798,PubMedBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0128071,BERT-base,6,2,"{""UMLS:C0242193"": 2, ""C1447749"": 4}",0.9182958340544896,0.355245321275764,0.0,C1447749,0
mm_0128071,BioBERT,6,1,"{""UMLS:C0681906"": 6}",-0.0,-0.0,0.0,UMLS:C0681906,0
mm_0128071,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0128293,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0128293,BioBERT,5,2,"{""UMLS:C1257990"": 1, ""C0008396"": 4}",0.7219280948873623,0.31091750708257115,0.0,C0008396,0
mm_0128293,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0128830,BERT-base,5,2,"{""C0169661"": 4, ""C0246486"": 1}",0.7219280948873623,0.31091750708257115,0.0,C0169661,0
mm_0128830,BioBERT,5,2,"{""C0013728"": 3, ""C1431322"": 2}",0.9709505944546686,0.4181656600790516,0.0,C0013728,0
mm_0128830,PubMedBERT,5,1,"{""C1370369"": 5}",-0.0,-0.0,0.0,C1370369,0
mm_0128980,BERT-base,8,3,"{""UMLS:C0358514"": 5, ""UMLS:C0038467"": 2, ""C0282597"": 1}",1.2987949406953985,0.43293164689846614,0.0,UMLS:C0358514,0
mm_0128980,BioBERT,8,2,"{""UMLS:C1257990"": 7, ""UMLS:C4041873"": 1}",0.5435644431995964,0.1811881477331988,0.0,UMLS:C1257990,0
mm_0128980,PubMedBERT,8,1,"{""C0018966"": 8}",-0.0,-0.0,0.0,C0018966,0
mm_0129592,BERT-base,4,1,"{""C0525041"": 4}",-0.0,-0.0,0.0,C0525041,0
mm_0129592,BioBERT,4,2,"{""C1447749"": 2, ""UMLS:C4285807"": 2}",1.0,0.5,0.5,C1447749,1
mm_0129592,PubMedBERT,4,1,"{""C1447749"": 4}",-0.0,-0.0,0.0,C1447749,0
mm_0130154,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0130154,BioBERT,5,2,"{""UMLS:C1707887"": 4, ""UMLS:C0282498"": 1}",0.7219280948873623,0.31091750708257115,0.0,UMLS:C1707887,0
mm_0130154,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0130631,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0130631,BioBERT,5,1,"{""C0008396"": 5}",-0.0,-0.0,0.0,C0008396,0
mm_0130631,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0132142,BERT-base,3,2,"{""C1431519"": 1, ""C3179121"": 2}",0.9182958340544896,0.579380164285695,0.0,C3179121,1
mm_0132142,BioBERT,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0132142,PubMedBERT,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0,C1839576,0
mm_0132151,BERT-base,5,1,"{""C0282597"": 5}",-0.0,-0.0,0.0,C0282597,0
mm_0132151,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0132151,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0132452,BERT-base,4,3,"{""C0034394"": 1, ""UMLS:C0034394"": 1, ""C4042892"": 2}",1.5,0.75,0.0,C4042892,1
mm_0132452,BioBERT,4,2,"{""UMLS:C1257990"": 3, ""UMLS:C0242193"": 1}",0.8112781244591328,0.4056390622295664,0.0,UMLS:C1257990,0
mm_0132452,PubMedBERT,4,2,"{""C1839576"": 3, ""UMLS:C1707887"": 1}",0.8112781244591328,0.4056390622295664,0.0,C1839576,0
mm_0132655,BERT-base,5,1,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0
mm_0132655,BioBERT,5,1,"{""C0013728"": 5}",-0.0,-0.0,0.0,C0013728,0
mm_0132655,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0132764,BERT-base,9,2,"{""UMLS:C1257990"": 7, ""C1431519"": 2}",0.7642045065086203,0.24107968048484052,0.0,UMLS:C1257990,0
mm_0132764,BioBERT,9,1,"{""UMLS:C1257990"": 9}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0132764,PubMedBERT,9,2,"{""UMLS:C1257990"": 7, ""C1447749"": 2}",0.7642045065086203,0.24107968048484052,0.0,UMLS:C1257990,0
mm_0132893,BERT-base,7,1,"{""UMLS:C0444254"": 7}",-0.0,-0.0,0.0,UMLS:C0444254,0
mm_0132893,BioBERT,7,3,"{""UMLS:C1707887"": 1, ""C0016709"": 2, ""UMLS:C1257990"": 4}",1.3787834934861753,0.49113258984568253,0.0,UMLS:C1257990,0
mm_0132893,PubMedBERT,7,2,"{""UMLS:C1707887"": 3, ""UMLS:C1423931"": 4}",0.9852281360342515,0.35094534299644053,0.0,UMLS:C1423931,0
mm_0133360,BERT-base,7,4,"{""UMLS:C1257990"": 4, ""C1447749"": 1, ""C1566790"": 1, ""C0055966"": 1}",1.6644977792004614,0.5929060718765461,0.0,UMLS:C1257990,1
mm_0133360,BioBERT,7,1,"{""C0258846"": 7}",-0.0,-0.0,0.0,C0258846,0
mm_0133360,PubMedBERT,7,2,"{""UMLS:C1423931"": 5, ""C1447749"": 2}",0.863120568566631,0.30744974986419643,0.0,UMLS:C1423931,0
mm_0133554,BERT-base,6,1,"{""UMLS:C0242193"": 6}",-0.0,-0.0,0.0,UMLS:C0242193,0
mm_0133554,BioBERT,6,3,"{""UMLS:C0242193"": 2, ""C0027609"": 2, ""UMLS:C1707887"": 2}",1.584962500721156,0.6131471927654584,0.0,UMLS:C0242193,1
mm_0133554,PubMedBERT,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0133581,BERT-base,8,1,"{""UMLS:C0032521"": 8}",-0.0,-0.0,1.0,UMLS:C0032521,0
mm_0133581,BioBERT,8,1,"{""UMLS:C0032521"": 8}",-0.0,-0.0,1.0,UMLS:C0032521,0
mm_0133581,PubMedBERT,8,2,"{""C1447749"": 6, ""UMLS:C1257990"": 2}",0.8112781244591328,0.2704260414863776,0.0,C1447749,0
mm_0133687,BERT-base,4,1,"{""C0282597"": 4}",-0.0,-0.0,0.0,C0282597,0
mm_0133687,BioBERT,4,1,"{""UMLS:C1257990"": 4}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0133687,PubMedBERT,4,2,"{""C1839576"": 3, ""UMLS:C1257990"": 1}",0.8112781244591328,0.4056390622295664,0.0,C1839576,0
mm_0134026,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0134026,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0134026,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0135029,BERT-base,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0135029,BioBERT,7,3,"{""C1370369"": 4, ""C1447749"": 1, ""C0025677"": 2}",1.3787834934861753,0.49113258984568253,0.0,C1370369,0
mm_0135029,PubMedBERT,7,2,"{""C0015131"": 5, ""C0018966"": 2}",0.863120568566631,0.30744974986419643,0.0,C0015131,0
mm_0135287,BERT-base,7,2,"{""C0242913"": 5, ""C0728747"": 2}",0.863120568566631,0.30744974986419643,0.0,C0242913,0
mm_0135287,BioBERT,7,1,"{""C0949359"": 7}",-0.0,-0.0,0.0,C0949359,0
mm_0135287,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0135623,BERT-base,7,3,"{""UMLS:C0242193"": 4, ""C3850091"": 1, ""UMLS:C0444254"": 2}",1.3787834934861753,0.49113258984568253,0.0,UMLS:C0242193,0
mm_0135623,BioBERT,7,2,"{""UMLS:C1707887"": 5, ""UMLS:C1257990"": 2}",0.863120568566631,0.30744974986419643,0.0,UMLS:C1707887,0
mm_0135623,PubMedBERT,7,3,"{""UMLS:C0681906"": 5, ""UMLS:C1707887"": 1, ""C0036669"": 1}",1.1488348542809166,0.4092232318950598,0.0,UMLS:C0681906,0
mm_0135626,BERT-base,4,2,"{""C1447749"": 2, ""UMLS:C0242193"": 2}",1.0,0.5,0.0,C1447749,1
mm_0135626,BioBERT,4,1,"{""UMLS:C1257990"": 4}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0135626,PubMedBERT,4,1,"{""C1839576"": 4}",-0.0,-0.0,0.0,C1839576,0
mm_0136871,BERT-base,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0136871,BioBERT,3,1,"{""UMLS:C0752046"": 3}",-0.0,-0.0,0.0,UMLS:C0752046,0
mm_0136871,PubMedBERT,3,1,"{""UMLS:C0752046"": 3}",-0.0,-0.0,0.0,UMLS:C0752046,0
mm_0137011,BERT-base,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0137011,BioBERT,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0137011,PubMedBERT,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0137460,BERT-base,5,2,"{""C1447749"": 3, ""UMLS:C0242193"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0
mm_0137460,BioBERT,5,1,"{""UMLS:C0681906"": 5}",-0.0,-0.0,1.0,UMLS:C0681906,0
mm_0137460,PubMedBERT,5,1,"{""UMLS:C0681906"": 5}",-0.0,-0.0,1.0,UMLS:C0681906,0
mm_0137480,BERT-base,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0137480,BioBERT,3,1,"{""C1370369"": 3}",-0.0,-0.0,0.0,C1370369,0
mm_0137480,PubMedBERT,3,1,"{""C0015131"": 3}",-0.0,-0.0,0.0,C0015131,0
mm_0137726,BERT-base,9,2,"{""C0034698"": 7, ""UMLS:C0242193"": 2}",0.7642045065086203,0.24107968048484052,0.0,C0034698,0
mm_0137726,BioBERT,9,3,"{""C0265267"": 5, ""UMLS:C1707887"": 2, ""C2935436"": 2}",1.4355205042826666,0.4528562990069186,0.0,C0265267,0
mm_0137726,PubMedBERT,9,2,"{""C1839576"": 6, ""C1447749"": 3}",0.9182958340544896,0.2896900821428475,0.0,C1839576,0
mm_0138166,BERT-base,5,2,"{""UMLS:C0393786"": 3, ""C1839576"": 2}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C0393786,0
mm_0138166,BioBERT,5,1,"{""C0265267"": 5}",-0.0,-0.0,0.0,C0265267,0
mm_0138166,PubMedBERT,5,2,"{""C1839576"": 3, ""C0338508"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1839576,0
mm_0138562,BERT-base,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0138562,BioBERT,6,2,"{""C0027609"": 4, ""C1447749"": 2}",0.9182958340544896,0.355245321275764,0.0,C0027609,0
mm_0138562,PubMedBERT,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0138803,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0138803,BioBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0138803,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0139717,BERT-base,5,2,"{""UMLS:C1705920"": 3, ""C0317597"": 2}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C1705920,0
mm_0139717,BioBERT,5,1,"{""UMLS:C1705920"": 5}",-0.0,-0.0,0.0,UMLS:C1705920,0
mm_0139717,PubMedBERT,5,2,"{""C1839576"": 3, ""C1447749"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1839576,0
mm_0139812,BERT-base,7,4,"{""C0085104"": 2, ""UMLS:C0358514"": 1, ""UMLS:C1283169"": 2, ""C4042892"": 2}",1.9502120649147465,0.6946795539074094,0.0,C0085104,1
mm_0139812,BioBERT,7,1,"{""UMLS:C1707887"": 7}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0139812,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0140869,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0140869,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0140869,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0141066,BERT-base,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0141066,BioBERT,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0141066,PubMedBERT,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0141706,BERT-base,5,1,"{""C0059563"": 5}",-0.0,-0.0,0.0,C0059563,0
mm_0141706,BioBERT,5,2,"{""C1312419"": 4, ""C0059563"": 1}",0.7219280948873623,0.31091750708257115,0.0,C1312419,0
mm_0141706,PubMedBERT,5,1,"{""C0015131"": 5}",-0.0,-0.0,0.0,C0015131,0
mm_0141847,BERT-base,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0141847,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0141847,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0142210,BERT-base,5,2,"{""UMLS:C1257990"": 3, ""C0017263"": 2}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C1257990,0
mm_0142210,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0142210,PubMedBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0142481,BERT-base,7,2,"{""C1447749"": 6, ""UMLS:C0242193"": 1}",0.5916727785823275,0.21075809614719848,0.0,C1447749,0
mm_0142481,BioBERT,7,2,"{""UMLS:C1257990"": 5, ""UMLS:C1707887"": 2}",0.863120568566631,0.30744974986419643,0.0,UMLS:C1257990,0
mm_0142481,PubMedBERT,7,3,"{""C1839576"": 1, ""C1447749"": 4, ""C0018966"": 2}",1.3787834934861753,0.49113258984568253,0.0,C1447749,0
mm_0142698,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0142698,BioBERT,7,1,"{""C0018081"": 7}",-0.0,-0.0,0.0,C0018081,0
mm_0142698,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0143950,BERT-base,4,1,"{""C0017973"": 4}",-0.0,-0.0,0.0,C0017973,0
mm_0143950,BioBERT,4,1,"{""C1257880"": 4}",-0.0,-0.0,0.0,C1257880,0
mm_0143950,PubMedBERT,4,1,"{""C1447749"": 4}",-0.0,-0.0,0.0,C1447749,0
mm_0144339,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0144339,BioBERT,7,1,"{""C0061751"": 7}",-0.0,-0.0,0.0,C0061751,0
mm_0144339,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0144431,BERT-base,7,2,"{""C1447749"": 5, ""C1431519"": 2}",0.863120568566631,0.30744974986419643,0.0,C1447749,0
mm_0144431,BioBERT,7,2,"{""C1312419"": 6, ""UMLS:C0280313"": 1}",0.5916727785823275,0.21075809614719848,0.0,C1312419,0
mm_0144431,PubMedBERT,7,2,"{""C0280321"": 2, ""C1839576"": 5}",0.863120568566631,0.30744974986419643,0.0,C1839576,0
mm_0144945,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0144945,BioBERT,5,3,"{""C1447749"": 1, ""UMLS:C1707887"": 3, ""C0075128"": 1}",1.3709505944546687,0.5904362833084089,0.0,UMLS:C1707887,1
mm_0144945,PubMedBERT,5,2,"{""C1839576"": 1, ""C1447749"": 4}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0145283,BERT-base,1,1,"{""C1312419"": 1}",-0.0,-0.0,0.0,C1312419,0
mm_0145283,BioBERT,1,1,"{""C0013728"": 1}",-0.0,-0.0,0.0,C0013728,0
mm_0145283,PubMedBERT,1,1,"{""C0035681"": 1}",-0.0,-0.0,0.0,C0035681,0
mm_0146127,BERT-base,7,1,"{""UMLS:C0358514"": 7}",-0.0,-0.0,0.0,UMLS:C0358514,0
mm_0146127,BioBERT,7,2,"{""UMLS:C1707887"": 5, ""UMLS:C1257990"": 2}",0.863120568566631,0.30744974986419643,0.0,UMLS:C1707887,0
mm_0146127,PubMedBERT,7,1,"{""C0018966"": 7}",-0.0,-0.0,0.0,C0018966,0
mm_0146149,BERT-base,5,1,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0
mm_0146149,BioBERT,5,1,"{""UMLS:C1707887"": 5}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0146149,PubMedBERT,5,2,"{""C1839576"": 1, ""UMLS:C1707887"": 4}",0.7219280948873623,0.31091750708257115,0.0,UMLS:C1707887,0
mm_0146435,BERT-base,9,1,"{""C1447749"": 9}",-0.0,-0.0,0.0,C1447749,0
mm_0146435,BioBERT,9,2,"{""UMLS:C1257990"": 7, ""UMLS:C1707887"": 2}",0.7642045065086203,0.24107968048484052,0.0,UMLS:C1257990,0
mm_0146435,PubMedBERT,9,1,"{""C1447749"": 9}",-0.0,-0.0,0.0,C1447749,0
mm_0146865,BERT-base,5,1,"{""C0085472"": 5}",-0.0,-0.0,0.0,C0085472,0
mm_0146865,BioBERT,5,2,"{""C0265267"": 2, ""C1447749"": 3}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0
mm_0146865,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0146868,BERT-base,7,1,"{""UMLS:C0242724"": 7}",-0.0,-0.0,1.0,UMLS:C0242724,0
mm_0146868,BioBERT,7,1,"{""C0265267"": 7}",-0.0,-0.0,0.0,C0265267,0
mm_0146868,PubMedBERT,7,2,"{""C1447749"": 3, ""UMLS:C0242724"": 4}",0.9852281360342515,0.35094534299644053,0.5714285714285714,UMLS:C0242724,0
mm_0147167,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0147167,BioBERT,5,1,"{""UMLS:C2919551"": 5}",-0.0,-0.0,0.0,UMLS:C2919551,0
mm_0147167,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0147345,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0147345,BioBERT,5,1,"{""C0008396"": 5}",-0.0,-0.0,0.0,C0008396,0
mm_0147345,PubMedBERT,5,2,"{""C1370369"": 3, ""C1447749"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1370369,0
mm_0148129,BERT-base,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0148129,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0148129,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0148711,BERT-base,7,4,"{""UMLS:C0752046"": 1, ""C1136156"": 2, ""C2936621"": 2, ""C1308232"": 2}",1.9502120649147465,0.6946795539074094,0.0,C1136156,1
mm_0148711,BioBERT,7,2,"{""UMLS:C1257990"": 5, ""C1566790"": 2}",0.863120568566631,0.30744974986419643,0.0,UMLS:C1257990,0
mm_0148711,PubMedBERT,7,3,"{""C1447749"": 1, ""C0752170"": 2, ""UMLS:C1257990"": 4}",1.3787834934861753,0.49113258984568253,0.0,UMLS:C1257990,0
mm_0148991,BERT-base,7,2,"{""UMLS:C0752046"": 5, ""UMLS:C1257990"": 2}",0.863120568566631,0.30744974986419643,0.0,UMLS:C0752046,0
mm_0148991,BioBERT,7,2,"{""UMLS:C1257990"": 3, ""UMLS:C1707887"": 4}",0.9852281360342515,0.35094534299644053,0.0,UMLS:C1707887,0
mm_0148991,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0150343,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0150343,BioBERT,7,2,"{""C1312419"": 2, ""UMLS:C1257990"": 5}",0.863120568566631,0.30744974986419643,0.0,UMLS:C1257990,0
mm_0150343,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0150931,BERT-base,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0150931,BioBERT,6,2,"{""UMLS:C1257990"": 5, ""C1868801"": 1}",0.6500224216483541,0.25146299858006066,0.0,UMLS:C1257990,0
mm_0150931,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0151404,BERT-base,7,4,"{""C0080092"": 1, ""C1447749"": 4, ""C0055966"": 1, ""C0524984"": 1}",1.6644977792004614,0.5929060718765461,0.0,C1447749,1
mm_0151404,BioBERT,7,3,"{""UMLS:C1707887"": 5, ""UMLS:C1257990"": 1, ""C1370369"": 1}",1.1488348542809166,0.4092232318950598,0.0,UMLS:C1707887,0
mm_0151404,PubMedBERT,7,2,"{""C1839576"": 6, ""C1447749"": 1}",0.5916727785823275,0.21075809614719848,0.0,C1839576,0
mm_0151426,BERT-base,5,2,"{""UMLS:C0242193"": 3, ""UMLS:C0358514"": 2}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C0242193,0
mm_0151426,BioBERT,5,1,"{""C0265267"": 5}",-0.0,-0.0,0.0,C0265267,0
mm_0151426,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0152117,BERT-base,9,3,"{""C1739108"": 4, ""UMLS:C2350390"": 1, ""C3714500"": 4}",1.3921472236645345,0.4391735523809267,0.0,C1739108,0
mm_0152117,BioBERT,9,2,"{""UMLS:C1707887"": 4, ""UMLS:C0919821"": 5}",0.9910760598382222,0.3126496871021503,0.0,UMLS:C0919821,0
mm_0152117,PubMedBERT,9,2,"{""C1839576"": 7, ""C1447749"": 2}",0.7642045065086203,0.24107968048484052,0.0,C1839576,0
mm_0152683,BERT-base,5,1,"{""UMLS:C0919821"": 5}",-0.0,-0.0,0.0,UMLS:C0919821,0
mm_0152683,BioBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0152683,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0153470,BERT-base,5,2,"{""C1447749"": 1, ""UMLS:C2350390"": 4}",0.7219280948873623,0.31091750708257115,0.0,UMLS:C2350390,0
mm_0153470,BioBERT,5,2,"{""UMLS:C1707887"": 3, ""UMLS:C1257990"": 2}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C1707887,0
mm_0153470,PubMedBERT,5,2,"{""C1447749"": 3, ""C1839576"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0
mm_0153880,BERT-base,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0153880,BioBERT,6,1,"{""C0027609"": 6}",-0.0,-0.0,0.0,C0027609,0
mm_0153880,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0155776,BERT-base,5,2,"{""C1447749"": 3, ""C0246486"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0
mm_0155776,BioBERT,5,1,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0
mm_0155776,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0156493,BERT-base,7,2,"{""C1447749"": 5, ""C0525041"": 2}",0.863120568566631,0.30744974986419643,0.0,C1447749,0
mm_0156493,BioBERT,7,2,"{""UMLS:C1257990"": 3, ""C1447749"": 4}",0.9852281360342515,0.35094534299644053,0.0,C1447749,0
mm_0156493,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0156624,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0156624,BioBERT,7,2,"{""UMLS:C1257990"": 6, ""C1312419"": 1}",0.5916727785823275,0.21075809614719848,0.0,UMLS:C1257990,0
mm_0156624,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0156642,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0156642,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0156642,PubMedBERT,5,3,"{""C1447749"": 3, ""UMLS:C1257990"": 1, ""C1839576"": 1}",1.3709505944546687,0.5904362833084089,0.0,C1447749,1
mm_0158296,BERT-base,6,2,"{""C4277543"": 5, ""C0040048"": 1}",0.6500224216483541,0.25146299858006066,0.0,C4277543,0
mm_0158296,BioBERT,6,1,"{""C0040048"": 6}",-0.0,-0.0,0.0,C0040048,0
mm_0158296,PubMedBERT,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0158759,BERT-base,7,1,"{""UMLS:C0444254"": 7}",-0.0,-0.0,0.0,UMLS:C0444254,0
mm_0158759,BioBERT,7,2,"{""C0027609"": 5, ""C1447749"": 2}",0.863120568566631,0.30744974986419643,0.0,C0027609,0
mm_0158759,PubMedBERT,7,1,"{""C0018966"": 7}",-0.0,-0.0,0.0,C0018966,0
mm_0159530,BERT-base,7,1,"{""C1312419"": 7}",-0.0,-0.0,0.0,C1312419,0
mm_0159530,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0159530,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0159654,BERT-base,8,2,"{""C1447749"": 6, ""UMLS:C0358514"": 2}",0.8112781244591328,0.2704260414863776,0.0,C1447749,0
